,u_data,y_data
89,0.09292961975762142,0.00374498601585988
90,0.03185689524513237,0.058875683723313546
91,0.06674103799636817,0.10568935817790132
92,0.013179786240439218,0.11776917832372527
93,0.07163272041185656,0.09261818448957805
94,0.028940609294720112,0.04852879463584319
95,0.018319136200711683,-0.0041308550736697805
96,0.05865129348100832,-0.034359753399547575
97,0.002010754618749355,-0.033984726055072335
98,0.08289400292173632,0.0005671002127978471
99,0.0004695476192547066,0.050911219747833684
100,0.06778165367962301,0.09034720541108637
101,0.027000797319216487,0.10652343102760084
102,0.07351940221225949,0.09444446562589434
103,0.09621885451174383,0.0772037842671559
104,0.024875314351995803,0.05254968409429839
105,0.057615733441783695,0.024216497277898423
106,0.059204193127183904,0.012853223196130744
107,0.05722519057908734,0.022348877815639764
108,0.022308163264061834,0.038840560920789705
109,0.09527490115169851,0.06315871506784652
110,0.04471253786176274,0.08822177926964268
111,0.08464086724711278,0.09990370760904821
112,0.06994792753175043,0.09874265705611347
113,0.029743695085513368,0.07395789754516562
114,0.08137978197024773,0.041846835841738136
115,0.039650574084698464,0.019805212801178043
116,0.08811031971111616,0.01885114313582547
117,0.058127287263585875,0.041946211791694915
118,0.08817353618548529,0.07726124965542666
119,0.0692531590077766,0.10981464212624213
120,0.07252542798196406,0.12030602214069652
121,0.05013243819267023,0.10048693790219902
122,0.09560836347232239,0.06768060019193184
123,0.06439901992296375,0.041670792270790395
124,0.04238550485581797,0.02231506389791334
125,0.060639321412792435,0.01718743237307063
126,0.0019193198309333526,0.018487430315160824
127,0.030157481667454935,0.0186742817925517
128,0.06601735374926851,0.031977554346675555
129,0.02900776072104441,0.05113578217157723
130,0.061801542899884154,0.06630213936899074
131,0.042876870094576615,0.0736386423547403
132,0.013547406422245023,0.059491381016030416
133,0.029828232595603077,0.029080927836895705
134,0.05699649107012649,0.0069898131692649286
135,0.059087276124817324,0.008992891945583933
136,0.05743252488495788,0.03272397401198369
137,0.06532008198571336,0.067538414263049
138,0.06521032700016889,0.0983646600422007
139,0.043141843543397396,0.10561030715581861
140,0.08965465958510631,0.09276254833226467
141,0.03675618700478966,0.06587056031214797
142,0.04358649252656269,0.028686159018408774
143,0.08919233550156722,0.010670788121509019
144,0.08061939890460858,0.026745497784467387
145,0.07038885835403663,0.06331804635900701
146,0.010022688731230113,0.0865273828075104
147,0.09194826137446736,0.09137297757562884
148,0.07142412995491114,0.0899917323001356
149,0.09988470065678666,0.08534266648303304
150,0.014944830465799376,0.06713993691413117
151,0.08681260573682142,0.04242094969587992
152,0.016249293467637482,0.02298939966573806
153,0.06155595642838442,0.011958643551352448
154,0.012381998284944152,0.012615465019630696
155,0.08480082293222345,0.029373874722856845
156,0.08073189587250107,0.06863615643235493
157,0.05691007386145933,0.10458309577695137
158,0.04071832972259997,0.11112635020723892
159,0.006916699545513805,0.07579710351924858
160,0.06974287731445637,0.02525055143386272
161,0.04535426826780689,-0.00783956697121082
162,0.0722055599470348,-0.009145853391726912
163,0.08663823259286292,0.028982068916589505
164,0.09755215050028859,0.09250964153817204
165,0.0855803342392611,0.1494310501355633
166,0.0011714084185001973,0.14888933809588925
167,0.03599780644783639,0.08429977103254171
168,0.07299905624240581,0.009070669651749831
169,0.017162967726144052,-0.0455005076995794
170,0.05210366062041293,-0.060658213374258675
171,0.005433798833925363,-0.03486123017816229
172,0.01999965248964001,0.010538141339405067
173,0.0018521794460613973,0.05309452205140794
174,0.07936977033574207,0.08717119341273478
175,0.022392468806038013,0.10140971683179821
176,0.03453516806969027,0.08039088982681607
177,0.09280812934655909,0.05233847793089874
178,0.07044144019235328,0.03870302304230244
179,0.003183892953130785,0.024818040251570663
180,0.016469415649791274,0.005174373628953403
181,0.062147840149976354,0.0020676563080581217
182,0.05772285886041676,0.02483525423781778
183,0.023789282137450865,0.05305114561065164
184,0.09342139979247938,0.08172445291351282
185,0.0613965955965896,0.10534497146550896
186,0.05356328030249583,0.10386135448404257
187,0.0589909976354571,0.07914860324307509
188,0.07301220295167697,0.04915649533924228
189,0.031194499547960188,0.022021348217749925
190,0.03982210622160919,0.0026139244744358904
191,0.020984374897512217,-0.003249229190097109
192,0.018619300588033617,0.0014933087587776892
193,0.09443723899839336,0.030545588547154372
194,0.07395507950492876,0.08133306741268125
195,0.04904588086175671,0.11868811817930928
196,0.022741462797332326,0.11358406236224072
197,0.025435648177039295,0.06624136588724622
198,0.005802916032387562,-0.0013380135493535877
199,0.04344166255581208,-0.05292599029393607
200,0.03117958819941026,-0.06085018466318605
201,0.06963434888154595,-0.0183846134618148
202,0.03777518392924809,0.053304879453842144
203,0.01796036775596348,0.10846413073485225
204,0.002467872839133123,0.11391226742539269
205,0.006724963146324859,0.0677079756951311
206,0.06793927734985673,0.010326695928311397
207,0.045369684455604534,-0.022867048228100113
208,0.053657921110872225,-0.021738114348628487
209,0.08966712930403421,0.02088588002882955
210,0.09903389473967045,0.09324405906243453
211,0.021689698439847395,0.14406088095460592
212,0.06630782031001008,0.14153103379605889
213,0.026332237673715064,0.09131032285309057
214,0.002065099946572868,0.008194367198389448
215,0.07583786538361414,-0.05577906941761596
216,0.032001715082246786,-0.06666986997334214
217,0.0383463894171898,-0.031105961484186383
218,0.058831711355360576,0.037700549392531604
219,0.08310484552361905,0.11650021661033519
220,0.06289818435911487,0.16713826806223872
221,0.08726506554473953,0.16462232605238505
222,0.027354203481563578,0.10585870141387421
223,0.07980468339125638,0.02488080024600151
224,0.018563594430595222,-0.04041171186248599
225,0.09527916569719447,-0.05789629649409479
226,0.06874882763878153,-0.011889324914548359
227,0.021550767711355848,0.05636665414264092
228,0.09473705904889243,0.12053825284833464
229,0.07308558067701579,0.16036237197811024
230,0.025394164259502583,0.14032734763034946
231,0.0213311977367482,0.06413670982667619
232,0.051820071393066325,-0.020284937416244597
233,0.0025662718054531575,-0.07818671462858605
234,0.02074700754411094,-0.09143494734594196
235,0.04246854687515063,-0.04777671615750593
236,0.037416998033422556,0.03234340368591413
237,0.046357542436481075,0.11121654722582218
238,0.02776287062947319,0.1489568010529718
239,0.05867843464581688,0.13112611845653133
240,0.08638556059232315,0.08392809240415408
241,0.011753185596203308,0.022715775542798144
242,0.05173791071541142,-0.030544380174121605
243,0.013206810634515332,-0.052395099679534506
244,0.07168596811925937,-0.030340900134521776
245,0.039605970280729375,0.02846046496735269
246,0.0565421311858509,0.09201873781865667
247,0.018327983621407862,0.12537061474499644
248,0.014484775934337724,0.10450318076242372
249,0.04880562806489546,0.05037838162185827
250,0.035561273784995566,-0.004340083152359898
251,0.09404319452528132,-0.024678513306249497
252,0.07653252538069653,0.005088337452083275
253,0.07486636198505474,0.0642351866060646
254,0.09037197397459334,0.12689767577767197
255,0.008342243544201855,0.14666332366072476
256,0.05521924699224066,0.10832251556203623
257,0.05844760689557689,0.04682432549525061
258,0.0961936378547229,0.002536827251819397
259,0.029214752679254885,-0.012349981134052048
260,0.024082877991544682,-0.00897143125745672
261,0.010029394226549783,0.005707276406074614
262,0.0016429629591474205,0.019468759795044904
263,0.09295293167921906,0.04489589567065805
264,0.066991654659091,0.08390805572266259
265,0.07851529120231378,0.11415065835590232
266,0.02817301057539491,0.1123940142910795
267,0.05864101661863267,0.07742459577983257
268,0.006395526612098113,0.023605532591366978
269,0.04856275959346229,-0.02500855550101206
270,0.09774951397444469,-0.026739710577415504
271,0.08765052453165909,0.024669135005756678
272,0.033815895183684566,0.08846299064413134
273,0.09615701545414986,0.13618624345955024
274,0.023170162647120452,0.1416572649630222
275,0.09493188224156815,0.10475944465359271
276,0.09413777047064986,0.0631719838580264
277,0.07992025873523917,0.034193313966287844
278,0.06304479368667912,0.02349080238176588
279,0.0874287966624947,0.03647590889654285
280,0.02930202845077967,0.05806196835935932
281,0.08489435553129182,0.07753313316372559
282,0.06178766919175238,0.0928315471812306
283,0.001323685775889949,0.07825288687366465
284,0.03472335179322196,0.03698467283038147
285,0.014814086094816504,-0.007256487831185905
286,0.09818293898182533,-0.020119036729981336
287,0.047837030703998806,0.00907463184031392
288,0.049739136549866274,0.05398523644981952
289,0.06394725163987236,0.09684146069693374
290,0.03685846061296175,0.11435457658729438
291,0.013690027168559894,0.08831040159471382
292,0.08221177331942456,0.0447128116123184
293,0.018984791190275796,0.006127908144906803
294,0.051131898254645605,-0.017045613330411356
295,0.022431702897473926,-0.014888687896577083
296,0.009784448449403405,0.0008617073404126264
297,0.08621915174216833,0.0367041183081501
298,0.09729194890231303,0.09445721194005206
299,0.09608346580630002,0.14736163219294401
300,0.0906555499221179,0.1663348044023506
301,0.07740473326986388,0.13860501702974584
302,0.033314515202864194,0.07016572447655212
303,0.008110138998799676,-0.016971432208244076
304,0.04072411714138074,-0.07991337237222369
305,0.023223414217094274,-0.08815746307639201
306,0.013248763475798299,-0.047404201823041066
307,0.005342718178682527,0.016187054895040145
308,0.07255943642105787,0.08583488364854992
309,0.001142745862503103,0.12748866787133292
310,0.07705807485027763,0.12342586580301033
311,0.014694664540037506,0.08138514156722199
312,0.007952208258675575,0.009656379462190844
313,0.008960303423860538,-0.05801288429450387
314,0.06720478073539145,-0.07803529078696356
315,0.024536720985284477,-0.04103587224150553
316,0.04205394666800985,0.026828764986707006
317,0.0557368791323917,0.09991667453568118
318,0.08605511738287938,0.15303381425462384
319,0.07270442627113283,0.1628446446585378
320,0.027032790523871465,0.1135264837562592
321,0.013148279929112761,0.02254029064079173
322,0.005537432042119795,-0.06866167894691085
323,0.03015986344809425,-0.11456765302251863
324,0.026211814923967826,-0.09143501436020322
325,0.04561405668004797,-0.01163077453313558
326,0.06832813355476805,0.0935695829490288
327,0.06956254456388572,0.17841716063702684
328,0.028351884658216666,0.18903343654348173
329,0.03799269559001205,0.11705065560401848
330,0.018115096173690306,0.006076983767543367
331,0.07885455123065188,-0.0788572986893883
332,0.00568480764332403,-0.10364639500211047
333,0.06969972417249874,-0.06195572634552503
334,0.07786953959411035,0.03798728308269033
335,0.07774075618487532,0.14846395921528258
336,0.025942256434535495,0.20136158588490158
337,0.03738131379325615,0.1604370182674665
338,0.05875996351963891,0.06363918341871595
339,0.027282190242446703,-0.03733063465667441
340,0.03708527992178887,-0.10054723388653361
341,0.019705428018563967,-0.10056287838433053
342,0.04598558837560074,-0.039394034600366
343,0.004461230125411409,0.046723531190188225
344,0.07997958845706181,0.12490959485900711
345,0.007695644698663274,0.1576545550175692
346,0.051883514883152605,0.12430460776090432
347,0.03068100995451961,0.05217003741779634
348,0.05775429488313755,-0.019368368034476644
349,0.09594333408334252,-0.043427285764469505
350,0.0645570244456004,-0.010982458547380166
351,0.003536243575549092,0.03921122453901462
352,0.04304024395080613,0.07898221418944316
353,0.05100168523182502,0.10095193067490717
354,0.0536177494703452,0.09789186671571051
355,0.0681392510603838,0.07676158045981303
356,0.02775960977317661,0.04315605859237085
357,0.012886056546632019,0.0013327751728225944
358,0.039267567654709436,-0.026735974627520996
359,0.09564057227959488,-0.011006287560495119
360,0.018713089175084473,0.03378305462710688
361,0.0903983954928237,0.08490048977408049
362,0.05438059500773264,0.1255911784628135
363,0.045691142164576586,0.1262151169385299
364,0.08820414102298896,0.0966321244491418
365,0.04586039617685859,0.05378927309701482
366,0.07241676366115433,0.015725524276927395
367,0.0399025321703102,-0.0020327351429702944
368,0.09040443929009578,0.011308719900748651
369,0.06900250201912274,0.054065309081803195
370,0.06996220542505167,0.1004270362953656
371,0.03277204015571189,0.11980005487844869
372,0.07567786427368893,0.10558824628305677
373,0.06360610554471413,0.07391159241713162
374,0.024002027337970955,0.02991720009046285
375,0.016053882248525643,-0.01575678001287005
376,0.07963914745173317,-0.03006068160103777
377,0.09591666030352225,0.008949211359658735
378,0.045813882726004285,0.07273468341004569
379,0.0590984165323685,0.12238514684527735
380,0.08577226441935547,0.14294885832262652
381,0.04572234533538571,0.12216757180196101
382,0.09518744768327363,0.07614170758941465
383,0.05757511620448724,0.03202567719572507
384,0.08207671207013151,0.007477404133352909
385,0.09088437184127385,0.019605016392325914
386,0.08155238187685689,0.06044382805105729
387,0.015941446344895593,0.09272061806143961
388,0.06288984390617004,0.09779196470775654
389,0.03984342586196771,0.08003579768999848
390,0.006271295202334571,0.037002896281746966
391,0.0424032251889842,-0.00896385328985736
392,0.025868406688940773,-0.03285491462893775
393,0.08490383084285108,-0.015825133711636526
394,0.0033304626546696195,0.026521835515054888
395,0.09589827218634736,0.07650510020964217
396,0.035536884847192966,0.11718894896880613
397,0.03567068904025429,0.11590876383014681
398,0.001632850268370789,0.06847082817527413
399,0.018523232523618396,-0.002644052357251265
400,0.04012595008036088,-0.054908787782826006
401,0.09292914173027139,-0.0494477415050484
402,0.009961493022127134,0.0004833398438234141
403,0.09453015334790796,0.07034789859879091
404,0.08694885305466322,0.14353035821568483
405,0.04541623969075518,0.17137770935456656
406,0.032670088176826005,0.12920962192949412
407,0.023274412927905688,0.04013970881222204
408,0.061446470647687434,-0.0425825170737013
409,0.0033074591475505625,-0.08653572613249474
410,0.0015606064446828218,-0.08691690375123995
411,0.042879572249823784,-0.03750105999579932
412,0.006807407397472021,0.03653855766354715
413,0.025194098824609292,0.09643964743046043
414,0.022116091534608386,0.11826711511886348
415,0.025319119372285193,0.09360612990542212
416,0.013105523121525776,0.035771380205919905
417,0.001203622289765427,-0.031285051145073905
418,0.011548429713874809,-0.07709318319735946
419,0.06184802595127479,-0.06845961140063435
420,0.09742562128180504,0.006068766536096944
421,0.09903450015608939,0.11653534028624399
422,0.04090540953730616,0.19466697149813847
423,0.016295442604660537,0.1800969670799418
424,0.06387617573665293,0.09294298279116865
425,0.04903053465487372,-0.0073099632060583
426,0.09894097772844315,-0.06486018004689187
427,0.00653042071517802,-0.06621514243367232
428,0.07832344383138132,-0.018551771321476677
429,0.028839849733149393,0.05798580830377952
430,0.024141862007657403,0.11490415502374744
431,0.06625045715326759,0.13421314565855283
432,0.024606318499096447,0.10814425820880257
433,0.06658591175591877,0.05344217102523314
434,0.05173085172022888,0.004296554947526778
435,0.04240889884358493,-0.022716066575870678
436,0.055468780866141904,-0.016120053074650545
437,0.028705151991962975,0.015828628166607885
438,0.0706574706272979,0.060797713751171246
439,0.04148568693335641,0.10008437889966006
440,0.036054556048589224,0.10760266406554696
441,0.08286569145557378,0.09093169546075558
442,0.09249669119531923,0.07233630942401123
443,0.004600731088729693,0.043379096511095776
444,0.023262699282976553,0.0030573453436103853
445,0.034851936949256326,-0.02308881698008465
446,0.08149664793702474,-0.01133337228801815
447,0.09854914276432976,0.044695780643095415
448,0.09689717046703518,0.12015954744398402
449,0.09049483455499269,0.1748868108996105
450,0.02965562650640299,0.1646862352071512
451,0.09920112434144741,0.10198442164917836
452,0.02494200410564512,0.022815379276514003
453,0.010590615488223222,-0.053684296088089355
454,0.09509526110553941,-0.07732175393281154
455,0.02334202554680963,-0.038204145184815554
456,0.06897682650777505,0.03613823823299968
457,0.0058356358980588665,0.10573148644112941
458,0.07307090991274762,0.13902172452466757
459,0.08817202123338397,0.13896415153738292
460,0.027243689546596252,0.09747758508088361
461,0.037905689607742855,0.027779773967504036
462,0.03742961833209161,-0.03320564706468234
463,0.07487882575401332,-0.050374839922038346
464,0.023780724253903887,-0.0220875752870424
465,0.0171853099047643,0.02329329703559018
466,0.04492916486877381,0.06916652621354032
467,0.03044684073773195,0.09729668677267468
468,0.08391891222586524,0.10409178992444192
469,0.023774182601563876,0.08578729955250196
470,0.05023894574892615,0.04576935651210468
471,0.09425835996979304,0.01992579529249991
472,0.06339976977446608,0.02179742820466177
473,0.08672894054624648,0.0472151895067141
474,0.09402096893547673,0.08984722428871782
475,0.0750764861886352,0.12565478414377934
476,0.06995750602247514,0.1315846785203681
477,0.09679655666042271,0.11128962198844362
478,0.09944007896476795,0.08358444821059521
479,0.045182168266975964,0.05126976558205557
480,0.007086977818420837,0.009460716683304754
481,0.029279403144051887,-0.02573210228558622
482,0.015235470568773047,-0.037336772537837744
483,0.04174863747960118,-0.018814340372554438
484,0.013128932847325603,0.018991489612711514
485,0.0604117804020882,0.06230593517638497
486,0.038280805915785414,0.09640158455337691
487,0.08953858842882101,0.1121560188412601
488,0.0967794671798502,0.11560616871229003
489,0.054688490166942216,0.09796060900320326
490,0.02748235698675966,0.05423142477068105
491,0.059223041876183685,0.008128003340539803
492,0.08967611582244099,-0.005492076082719956
493,0.04067333458357483,0.013013898405564477
494,0.05520782766919709,0.04584121878909388
495,0.027165276760614587,0.074152037287193
496,0.0455444149450027,0.08307449557846103
497,0.040171353537959864,0.0724313727336005
498,0.024841346508297103,0.043950003680994366
499,0.05058663838253084,0.014391117484159938
500,0.031038082597981145,-0.0015907850173292317
501,0.03730348638807475,-0.0006477598832826083
502,0.05249704422542643,0.02048901168446313
503,0.07505950229289876,0.05947936349745534
504,0.03335074657912753,0.09296277271651525
505,0.09241587666207636,0.10941943963622049
506,0.08623185468359024,0.11321013025012855
507,0.004869029597552855,0.08371199117189428
508,0.025364252425682278,0.02443379183957447
509,0.0446135512659202,-0.026395581017663816
510,0.01046278887424741,-0.05001535499621045
511,0.03484759890334971,-0.0395633860323605
512,0.07400975256176826,0.0121603843683912
513,0.06805144811428258,0.08655895250909319
514,0.06223844285660049,0.14487065684859696
515,0.07105284027223456,0.15862606602070695
516,0.020492368695970178,0.11369387652713771
517,0.03416981148647321,0.030058766662489092
518,0.06762424822774629,-0.03911618600764307
519,0.08792347630313271,-0.05172508402509149
520,0.054367805382809525,-0.00882693621036119
521,0.028269965094553665,0.05349977038993417
522,0.003023525800598259,0.09446599053189422
523,0.07103368289742133,0.1057730678389544
524,0.0007884103508440377,0.08289429146570372
525,0.03726790698209955,0.03202482177672077
526,0.05305372145627818,-0.009836312160204277
527,0.09221114617671931,-0.012277778650010607
528,0.008949454503290011,0.01313429222533039
529,0.040594232196828374,0.04212810542288308
530,0.0024313199710157777,0.05981948066027457
531,0.03426109843415903,0.05762317742398773
532,0.062223105883979495,0.05108354580925428
533,0.027906794822859838,0.04193448246805661
534,0.02097499496556351,0.025442828911130717
535,0.011570323332709366,0.0058843802169767055
536,0.057714024402034186,0.00047161670982455407
537,0.06952700059046861,0.02346818374110309
538,0.06719571405958223,0.06482661542604638
539,0.09488610207205074,0.11005027035863002
540,0.00027032138935026987,0.12166437927070041
541,0.0647196653894036,0.0896685826946861
542,0.06003922370976396,0.046034533106892206
543,0.058873960997028824,0.01088695112997791
544,0.09627703198402425,0.007697925121783605
545,0.0016871673370039697,0.022798538282436383
546,0.06964824307014501,0.042771316183686174
547,0.08136786497018635,0.07579440390219747
548,0.05098071966215842,0.10135742729389295
549,0.033396486959680914,0.09692941775418866
550,0.0790840163227405,0.07301783366857037
551,0.009724292563242466,0.03695025098154811
552,0.04420356377299253,-0.0012912637001975943
553,0.05199523745708382,-0.015114339830485955
554,0.06939564109345475,0.005656244138912093
555,0.009088573203240946,0.03982615340335291
556,0.022775950153786098,0.06105551894109848
557,0.04103015626901257,0.06755664514612106
558,0.06232946730201307,0.06602006947528284
559,0.08869607812174175,0.0682547754721749
560,0.06188261682413765,0.07272933420947593
561,0.013346147093493445,0.060450936699878485
562,0.09805801327872825,0.04659801418863799
563,0.0871785734755493,0.05380426445559962
564,0.05027207611453241,0.06672947326115371
565,0.0922347981796633,0.08029826766376821
566,0.05413807937571358,0.08865709647439403
567,0.09233060678891632,0.08830926815148622
568,0.08298973686033433,0.08624623248323944
569,0.09682864102942973,0.08464019343599563
570,0.09197828107781585,0.08618486647387441
571,0.0036033817428569484,0.06910479728088177
572,0.017477200416093998,0.026480223479659608
573,0.03891346771011858,-0.012660722208394244
574,0.09521426972954208,-0.013729979601197841
575,0.03000289194759296,0.018996263617346472
576,0.016046764388760106,0.051314742014730685
577,0.08863046660865599,0.08184662686701606
578,0.044639441548320294,0.10235260875612485
579,0.09078755943543261,0.10412900574091384
580,0.016023046632014325,0.08087553974329029
581,0.06611175115080996,0.04044224572720542
582,0.044026375282949184,0.008862558159724265
583,0.00764867690302854,-0.013236827453478265
584,0.06964631446525006,-0.01071297280406361
585,0.02473987555391537,0.01724028536398451
586,0.003961552257951773,0.0420214475226855
587,0.005994429824957326,0.04860899626101699
588,0.0061078537066787345,0.035663686686652596
589,0.09077329574850396,0.029335119243203464
590,0.0739883917829101,0.04685186883991032
591,0.08980623572137351,0.07856017554078787
592,0.06725823112965214,0.10704843967453172
593,0.05289399290308832,0.11036237115022328
594,0.030444636434737826,0.08031139930630643
595,0.09979622513286734,0.04446580823227801
596,0.03621890589393894,0.020999046173176484
597,0.04706489492139096,0.008212296947972021
598,0.03782451749234618,0.011423447989329984
599,0.09795269293354586,0.039631325416992866
600,0.017465838539500577,0.07363622020022205
601,0.03279880009080797,0.08314381189060588
602,0.06803486660150015,0.07645960957633971
603,0.006320761833863065,0.05173043792482642
604,0.0607249374011541,0.020327448217457203
605,0.04776465028764161,0.005946892022093307
606,0.028399997676210112,0.00671225562196727
607,0.0238413280924058,0.016030022958928532
608,0.051451274329875674,0.03439449824856692
609,0.03679275805370413,0.055744225633020054
610,0.04565198912626554,0.06891959109681096
611,0.03374773817642399,0.06759174243200364
612,0.09704936935959776,0.06489480108381813
613,0.013343943174560403,0.05729956470186861
614,0.009680395317837421,0.029488424133087204
615,0.034339172879091606,0.00014059776785973511
616,0.05910269008704913,-0.006569108642492313
617,0.06591764718500283,0.017835383754180104
618,0.03972567471680421,0.05607995078529718
619,0.09992779939221712,0.09762866405498091
620,0.03518929961930426,0.12097590119347684
621,0.07214066679599525,0.10959824219108577
622,0.06375826945307929,0.0777908663371712
623,0.08130538632474607,0.044684725197890705
624,0.09762256634538201,0.03340148848975146
625,0.08897936564455403,0.04931748279589807
626,0.07645619743577087,0.07869099472643071
627,0.06982484778182906,0.10261102300861757
628,0.03354981696758996,0.10015951500581034
629,0.014768557820670736,0.06213969310618398
630,0.006263600305980977,0.0030378827933956413
631,0.024190170420148482,-0.04679415512386756
632,0.04322814811812986,-0.05739596314292402
633,0.05219962736299825,-0.020303618117110844
634,0.07730835540548717,0.05225693926580855
635,0.0958740923056593,0.1346995535110059
636,0.011732048038481102,0.17038932786916788
637,0.010700414019379156,0.1240007100265289
638,0.058969472301355075,0.03687758392488795
639,0.0745398073947293,-0.031705136109351266
640,0.08481503803469849,-0.046288213146990775
641,0.09358320802167885,0.0003954656149318574
642,0.09834262422606421,0.08643837850771906
643,0.039980169222452594,0.15712764352322395
644,0.03803351835275731,0.16324604036208348
645,0.014780867669727239,0.09992915239767933
646,0.06849344386835594,0.012358479794081525
647,0.06567619584408371,-0.045369825772573515
648,0.08620625958512074,-0.04527836140209417
649,0.009725799478764063,-0.0038166868431783376
650,0.04977769078253418,0.04996070848368099
651,0.05810819296720631,0.10161825906963441
652,0.02415570400399184,0.12081489690059041
653,0.016902540612916128,0.09092477579935138
654,0.08595808364196215,0.04395364056521449
655,0.005853492223555879,0.00042469178201794654
656,0.04706209039180729,-0.02862895524390736
657,0.011583400130088529,-0.03012210374704571
658,0.04570587613313674,-0.005299318741876658
659,0.09799623263423093,0.052287410579611296
660,0.04237063534554728,0.11339296616289667
661,0.08571249175045674,0.14562491722754095
662,0.01173155641831939,0.12667391787743693
663,0.027125207676186414,0.057300281690652884
664,0.04037927406673345,-0.01872161505933459
665,0.039981214000933074,-0.06360799829547034
666,0.06713834786701532,-0.053054239856185376
667,0.03447181273755077,0.003146724321699053
668,0.07137668684100164,0.07785691169618347
669,0.06391868992253925,0.14177375040951762
670,0.03991611452547731,0.1559029487253076
671,0.043176012765431926,0.11117304705619407
672,0.06145276998103208,0.04015609521578214
673,0.007004219014464463,-0.02937451277953553
674,0.08224067383556904,-0.06124705789725728
675,0.06534211611136369,-0.030782717389685757
676,0.07263424644178353,0.042122229251572704
677,0.05369230010823905,0.11913369151269222
678,0.011047711099174474,0.148927309958838
679,0.040503561329694994,0.11602551776338828
680,0.04053735828485561,0.048420575613136084
681,0.03210429900432169,-0.02068363670771018
682,0.002995032490474936,-0.06833321537929582
683,0.07372542425964773,-0.06475952945991739
684,0.01097844580625007,-0.01350209624944542
685,0.060630813304508514,0.05648437140737038
686,0.07032174964672158,0.1252507449307165
687,0.06347863229336947,0.15942685157067477
688,0.0959142251977975,0.148217167648427
